#! FIELDS time phi psi metad.bias
#! SET min_phi -pi
#! SET max_phi pi
#! SET min_psi -pi
#! SET max_psi pi
 569.800000 0.465135 0.655806 9.514949
 570.000000 0.739820 0.634295 12.100892
 570.200000 0.567264 0.945261 5.247821
 570.400000 0.769924 0.542878 15.055758
 570.600000 1.040639 0.667516 11.617815
 570.800000 0.719021 1.083958 3.269452
 571.000000 0.902939 0.724446 10.762239
 571.200000 0.849686 0.668491 12.941982
 571.400000 0.650121 0.885660 7.255103
 571.600000 0.777169 0.817575 9.181794
 571.800000 0.532945 0.791067 8.637549
 572.000000 0.865131 0.794502 9.797500
 572.200000 0.960887 0.671353 13.383682
 572.400000 0.939171 0.440268 18.480777
 572.600000 1.233167 -0.048011 22.874852
 572.800000 0.606442 -0.938919 22.283551
 573.000000 1.016699 -2.585898 9.835318
 573.200000 1.358586 3.114315 2.227463
 573.400000 0.858258 2.996283 1.772885
 573.600000 1.142223 -2.758326 7.392647
 573.800000 0.996190 -2.612871 10.178484
 574.000000 0.930473 3.132757 2.638535
 574.200000 1.171870 3.071694 3.211735
 574.400000 1.169205 2.946515 2.508603
 574.600000 1.017530 -2.635987 10.114428
 574.800000 1.162322 -2.018446 15.724426
 575.000000 0.679654 -1.456254 20.566214
 575.200000 1.149961 -1.358543 25.864461
 575.400000 0.233800 -1.412721 10.463329
 575.600000 0.992401 -2.030423 16.543486
 575.800000 0.632219 -2.167476 12.915354
 576.000000 1.235157 -1.670350 19.445871
 576.200000 0.846405 -1.343949 25.723688
 576.400000 0.775662 -0.910032 26.542834
 576.600000 1.380188 -0.797640 24.907682
 576.800000 0.928747 -0.117320 25.506547
 577.000000 1.122504 -0.190937 25.883908
 577.200000 0.799889 -0.744973 26.737506
 577.400000 1.086024 -1.340628 26.910084
 577.600000 0.856306 -1.326590 26.067429
 577.800000 1.241703 -1.266213 26.210006
 578.000000 1.287065 -0.592159 26.442469
 578.200000 0.556263 0.372180 16.675205
 578.400000 0.782646 0.531356 16.596516
 578.600000 0.748667 0.862030 8.821524
 578.800000 0.841809 0.608580 15.085470
 579.000000 1.024170 0.471029 17.499973
 579.200000 1.064796 -0.218897 27.122031
 579.400000 1.013932 -0.936897 29.696060
 579.600000 0.876985 -1.507633 23.739647
 579.800000 0.971430 -2.038515 16.731493
 580.000000 1.193017 -2.717895 8.270639
 580.200000 1.068479 -3.057611 4.959936
 580.400000 1.160298 2.922542 2.535575
 580.600000 1.030862 -3.044185 5.114015
 580.800000 0.954966 -2.554255 12.065055
 581.000000 0.800024 -2.428785 12.946549
 581.200000 0.886633 -2.158816 16.176075
 581.400000 0.704008 -1.495201 21.307598
 581.600000 -0.093183 -0.774573 7.700574
 581.800000 -1.205664 -0.133974 26.462540
 582.000000 -2.314993 -0.082797 17.771452
 582.200000 -2.756106 0.186458 12.909421
 582.400000 -2.475139 0.537591 19.286672
 582.600000 -1.743863 1.092957 32.164445
 582.800000 -1.023274 1.349708 26.509419
 583.000000 -1.355000 1.795737 30.366481
 583.200000 -1.361270 2.016389 30.581164
 583.400000 -0.981311 2.012720 25.309839
 583.600000 -1.331866 2.156459 30.652074
 583.800000 -1.236082 1.819861 29.655485
 584.000000 -1.046945 1.160871 27.359722
 584.200000 -1.540380 0.882393 33.869654
 584.400000 -1.124001 0.442597 28.744828
 584.600000 -1.219883 0.291156 29.702623
 584.800000 -1.327599 0.460482 31.722320
 585.000000 -1.151873 0.831920 30.090198
 585.200000 -1.508274 1.513239 32.361416
 585.400000 -0.971679 1.886848 25.066333
 585.600000 -1.433664 1.981634 30.846481
 585.800000 -1.612905 2.139437 31.565236
 586.000000 -1.208532 1.827072 29.376799
 586.200000 -0.932836 1.397021 24.552078
 586.400000 -1.846651 1.510008 29.850719
 586.600000 -1.828406 1.442940 30.298764
 586.800000 -1.179364 1.381421 30.620276
 587.000000 -1.833931 1.502485 30.021640
 587.200000 -2.867460 1.989978 22.695404
 587.400000 -2.698678 2.597793 32.649169
 587.600000 -1.767327 -2.556984 10.385362
 587.800000 -1.587645 -1.941536 2.682582
 588.000000 -2.405972 -1.373706 8.319294
 588.200000 3.089511 -0.736096 7.142314
 588.400000 -2.489645 -0.559360 13.972355
 588.600000 -2.042645 -0.009633 22.803603
 588.800000 -1.986728 0.616142 27.730124
 589.000000 -1.226030 1.576433 30.839003
 589.200000 -0.769288 2.189102 20.138361
 589.400000 -1.332429 2.744175 27.379206
 589.600000 -1.742765 -2.834225 16.785249
 589.800000 -1.601249 -2.725053 11.959360
 590.000000 -1.475300 -3.132228 20.558654
 590.200000 -1.140957 2.631016 26.177317
 590.400000 -1.019545 2.121542 26.523538
 590.600000 -1.224048 1.686717 30.692007
 590.800000 -1.155685 1.001852 30.787173
 591.000000 -1.390103 0.306412 31.324144
 591.200000 -1.050678 -0.303514 22.941131
 591.400000 -1.150930 -0.822824 14.250593
 591.600000 -1.103047 -0.801553 14.491763
 591.800000 -1.042749 -0.251493 23.418802
 592.000000 -0.746858 -0.022583 18.480294
 592.200000 -1.558111 0.503436 32.745760
 592.400000 -1.087640 1.156994 29.251857
 592.600000 -1.073263 2.014170 27.641166
 592.800000 -1.020905 2.759341 21.638645
 593.000000 -1.602545 -3.115468 22.305287
 593.200000 -1.965041 -3.030442 25.620082
 593.400000 -2.354235 -3.078927 30.898971
 593.600000 3.097249 2.453751 20.277688
 593.800000 -2.214338 2.538125 34.648954
 594.000000 -1.836435 2.833075 31.207273
 594.200000 -1.230184 3.084730 19.492012
 594.400000 -1.355798 2.875201 26.030137
 594.600000 -1.350924 2.440266 31.143726
 594.800000 -1.489861 2.129596 31.708586
 595.000000 -0.893838 1.251169 23.642293
 595.200000 -1.938770 0.793399 29.266755
 595.400000 -2.266908 0.407629 22.332392
 595.600000 -2.790578 0.046035 11.738567
 595.800000 -2.502410 -0.320254 14.358529
 596.000000 -2.287461 -0.048448 19.049490
 596.200000 -2.657031 0.689672 16.679342
 596.400000 -2.658917 1.701970 22.206848
 596.600000 -2.368465 2.280217 33.499349
 596.800000 -2.088526 2.962255 32.070951
 597.000000 -2.991059 -3.042369 24.702711
 597.200000 -2.425788 -3.044193 30.982899
 597.400000 -2.637308 2.830578 33.937101
 597.600000 -2.929027 2.280352 25.618736
 597.800000 -2.376145 2.164490 32.126715
 598.000000 -2.213468 2.279912 33.603619
 598.200000 -2.407691 2.739534 35.016807
 598.400000 3.048584 2.703288 20.652332
 598.600000 -2.418569 -2.819532 25.853562
 598.800000 -2.262830 -2.579017 18.000020
 599.000000 -2.569492 -2.473443 16.782927
 599.200000 -2.760666 -2.428455 15.356699
 599.400000 -2.303329 -2.557779 18.321090
 599.600000 -2.181433 -2.888962 25.644625
 599.800000 -2.503791 3.134922 32.850427
 600.000000 -2.784765 2.438607 30.630183
 600.200000 -2.608121 2.218730 31.468314
 600.400000 -2.388375 2.375003 34.714736
 600.600000 -2.822201 2.717214 31.548338
 600.800000 -2.639471 -3.054587 31.078198
 601.000000 -2.767545 -2.547371 18.152665
 601.200000 -2.326678 -2.061051 9.318126
 601.400000 -2.549664 -2.012385 9.330142
 601.600000 -2.650302 -2.262556 12.797331
 601.800000 -2.471754 -2.505939 18.529434
 602.000000 -2.892460 -2.810187 23.141291
 602.200000 -2.784176 -2.920342 27.671905
 602.400000 -2.646543 2.497497 33.500493
 602.600000 -1.740033 2.274225 32.917993
 602.800000 -1.086800 1.844239 28.190320
 603.000000 -1.255071 1.825107 30.688283
 603.200000 -1.975730 1.372012 29.032693
 603.400000 -2.099183 1.261730 27.146070
 603.600000 -2.746291 1.429112 18.174579
 603.800000 -2.407114 2.020751 30.183653
 604.000000 -2.759649 2.048198 26.234741
 604.200000 -1.843193 2.792934 32.157796
 604.400000 -1.109147 -3.024489 13.404291
 604.600000 -1.583113 2.713595 31.200091
 604.800000 -2.327937 2.014346 30.748766
 605.000000 -2.412551 1.582138 24.301950
 605.200000 -2.588281 0.845448 18.233026
 605.400000 -2.610421 0.010507 14.958776
 605.600000 -2.202055 -0.713140 14.607066
 605.800000 -1.761772 -1.034069 10.047345
 606.000000 -1.592658 -1.356121 4.922977
 606.200000 -1.175650 -1.061958 9.348242
 606.400000 -1.155131 0.035585 28.002169
 606.600000 -1.490382 1.118486 34.855742
 606.800000 -1.255559 1.827686 31.032517
 607.000000 -1.224748 2.623721 28.062015
 607.200000 -1.346317 3.006166 23.369065
 607.400000 -1.875627 3.038845 29.137855
 607.600000 -3.119628 2.475440 22.919385
 607.800000 -2.488781 2.685072 35.216099
 608.000000 -2.149692 2.969447 32.847280
 608.200000 -1.989954 3.021961 30.910205
 608.400000 -2.730558 2.515834 32.630352
 608.600000 -2.931900 2.514209 28.436229
 608.800000 -2.303066 -3.053093 31.033076
 609.000000 -2.033265 3.106051 30.091824
 609.200000 -2.450149 2.683099 35.609501
 609.400000 -2.897443 2.477616 29.040318
 609.600000 -2.211427 2.771428 35.116564
 609.800000 -2.414912 2.834301 35.473614
 610.000000 -2.980826 2.429139 26.523417
 610.200000 -1.988042 2.849616 33.258557
 610.400000 -1.005331 3.038730 16.533175
 610.600000 -1.433904 2.571029 31.787286
 610.800000 -1.145803 1.896933 29.453503
 611.000000 -1.423034 1.452155 33.840247
 611.200000 -1.649140 0.848486 33.658430
 611.400000 -0.769090 0.227414 19.931276
 611.600000 -0.954664 -0.244865 22.437627
 611.800000 -1.090536 -0.734817 16.056468
 612.000000 -1.028225 -0.951983 11.003910
 612.200000 -1.198149 -0.080647 27.596288
 612.400000 -1.219305 1.299241 32.637701
 612.600000 -1.280792 2.528700 30.308096
 612.800000 -1.330069 -2.850145 12.385474
 613.000000 -1.859730 -2.417095 9.431874
 613.200000 -2.868455 -2.702324 21.693223
 613.400000 -2.966138 -2.814145 22.319882
 613.600000 -2.314767 2.895088 35.103283
 613.800000 -2.116213 1.750455 28.795164
 614.000000 -1.829848 1.183689 31.849690
 614.200000 -0.964588 0.507669 25.690345
 614.400000 -1.157563 -0.292575 24.770036
 614.600000 -1.185883 -1.075547 9.762316
 614.800000 -1.581507 -0.883412 13.859436
 615.000000 -1.103289 -0.350321 23.441640
 615.200000 -0.872060 0.508882 23.074066
 615.400000 -1.804616 1.496259 31.717413
 615.600000 -2.099248 2.145030 32.919414
 615.800000 -2.655565 3.065333 33.714958
 616.000000 3.068664 -2.844426 16.733035
 616.200000 -1.959442 -2.794430 20.884709
 616.400000 -0.999278 2.867659 19.784766
 616.600000 -1.079016 1.739949 28.785019
 616.800000 -1.357308 0.509234 32.807222
 617.000000 -0.611557 -0.744525 11.157730
 617.200000 -1.357486 -0.511672 22.347597
 617.400000 -2.123099 0.226023 24.055638
 617.600000 -3.035042 1.087343 11.311066
 617.800000 -1.730998 2.337088 33.598580
 618.000000 -0.472949 2.640653 9.907378
 618.200000 -1.492103 2.113506 32.253127
 618.400000 -2.146956 1.358698 27.134281
 618.600000 -2.191490 0.921620 25.329306
 618.800000 -2.740188 0.318359 14.017186
 619.000000 -2.502387 -0.096166 16.061047
 619.200000 -2.188949 -0.251997 19.316751
 619.400000 -2.316620 0.105141 20.753148
 619.600000 -2.795791 0.914236 14.927713
 619.800000 -2.684368 1.080943 17.533933
 620.000000 -2.149681 1.039103 26.402432
 620.200000 -2.395791 0.672409 21.416572
 620.400000 -2.754341 0.369507 14.196166
 620.600000 -2.627181 0.058729 15.443156
 620.800000 -2.349808 0.068200 20.037156
 621.000000 -2.779616 0.406703 13.840890
 621.200000 -2.284714 0.876097 24.060195
 621.400000 -2.326437 0.597004 22.795199
 621.600000 -2.282710 0.804913 23.940758
 621.800000 -2.868734 0.541816 13.212658
 622.000000 -2.344192 0.162198 20.983535
 622.200000 -2.374899 0.105802 20.651371
 622.400000 -2.764481 0.153152 14.184713
 622.600000 -2.412495 0.318227 21.031485
 622.800000 -2.662684 0.661239 17.355749
 623.000000 -2.371255 1.156514 23.390467
 623.200000 -2.832066 0.609958 14.268824
 623.400000 -2.074283 0.354817 26.391451
 623.600000 -2.752087 0.283372 14.926041
 623.800000 -2.520401 0.584295 19.865950
 624.000000 -2.541726 0.885846 20.049153
 624.200000 -2.210166 1.558335 27.312174
 624.400000 -1.803259 2.142154 32.553179
 624.600000 -1.150427 3.091926 18.394678
 624.800000 -1.516646 2.967131 26.984094
 625.000000 -1.922198 2.821964 33.065157
 625.200000 -2.556998 2.437947 34.813972
 625.400000 -3.134913 2.607928 23.804988
 625.600000 -1.970468 -3.113754 28.746285
 625.800000 -0.863444 2.942767 15.731880
 626.000000 -1.669973 2.065264 32.190949
 626.200000 -1.673497 1.085624 34.775389
 626.400000 -0.565827 0.122546 14.680731
 626.600000 -1.070839 -0.730286 17.357821
 626.800000 -1.505089 -1.160931 8.717428
 627.000000 -2.868877 -0.919133 10.683927
 627.200000 -3.067055 -0.887977 9.318092
 627.400000 -2.167931 -1.209011 10.193737
 627.600000 -1.169139 -1.070157 10.157991
 627.800000 -0.577427 -0.252453 14.941594
 628.000000 -1.652374 0.975963 34.772972
 628.200000 -0.733294 1.477909 19.345804
 628.400000 -1.055750 2.106409 27.980924
 628.600000 -1.213616 2.498174 29.956469
 628.800000 -1.288615 2.842309 26.487545
 629.000000 -1.071714 2.950246 20.135142
 629.200000 -1.561920 2.712853 32.180099
 629.400000 -1.906527 2.576441 34.902371
 629.600000 -2.074138 2.490238 35.525925
 629.800000 -2.642827 2.631657 34.671632
 630.000000 -3.075554 2.948051 26.400200
 630.200000 -2.805775 -2.878621 27.306337
 630.400000 -2.912042 -2.998970 27.742037
 630.600000 -2.903443 2.722441 30.807543
 630.800000 -2.441502 2.232993 33.916658
 631.000000 -2.190957 2.443382 35.773950
 631.200000 -2.689714 2.589497 34.296068
 631.400000 -2.782154 3.111598 32.425082
 631.600000 -2.742693 -2.966550 29.974156
 631.800000 -3.098172 2.750727 25.910456
 632.000000 -2.409370 2.610665 36.401700
 632.200000 -2.183870 2.657854 36.276612
 632.400000 -2.617655 2.774855 35.639099
 632.600000 -2.883897 2.723065 31.471538
 632.800000 -2.474654 3.032751 35.309172
 633.000000 -2.926974 2.521403 29.445633
 633.200000 -2.521969 2.604364 36.440163
 633.400000 -1.970334 2.972819 32.396737
 633.600000 -1.268832 -3.056940 17.513376
 633.800000 -1.271476 2.909663 25.326639
 634.000000 -1.385350 2.489488 32.508783
 634.200000 -0.672683 1.871621 17.868432
 634.400000 -1.191447 1.890949 30.556588
 634.600000 -1.695327 1.369101 34.045698
 634.800000 -1.068912 0.866436 29.179408
 635.000000 -1.384320 0.504665 33.218884
 635.200000 -1.012048 0.406034 27.099506
 635.400000 -1.158908 0.331364 30.032376
 635.600000 -1.358178 0.855882 34.732966
 635.800000 -1.233771 1.172427 33.487021
 636.000000 -1.463811 1.503782 34.356510
 636.200000 -1.945820 1.738639 30.510351
 636.400000 -2.027505 2.186809 33.941034
 636.600000 -2.200637 2.757644 36.172273
 636.800000 -2.901909 3.019090 31.108515
 637.000000 -2.877247 3.042914 31.471339
 637.200000 -2.680216 2.669407 35.289198
 637.400000 -2.826803 2.219827 28.851711
 637.600000 -2.597031 2.206617 32.698713
 637.800000 -2.313825 2.286307 35.443692
 638.000000 -2.346775 2.258826 35.091631
 638.200000 -2.920787 2.488463 29.879914
 638.400000 -2.596360 -2.922667 30.428595
 638.600000 -2.567775 -2.266295 13.530600
 638.800000 -2.691733 -1.935958 8.481350
 639.000000 -2.690958 -1.749010 7.880352
 639.200000 -2.371821 -2.043502 10.227184
 639.400000 -2.826554 -2.381333 14.899830
 639.600000 -2.886779 -2.955490 27.724595
 639.800000 -2.835806 2.653559 32.782589
 640.000000 -2.815037 1.911871 23.712790
 640.200000 -2.521851 1.619984 24.592211
 640.400000 -2.454776 1.113094 22.818904
 640.600000 -2.570334 0.703843 19.688866
 640.800000 -2.588013 0.046810 16.868469
 641.000000 -2.292200 -0.426406 16.842320
 641.200000 -2.210690 -0.791670 14.906279
 641.400000 -2.860973 -0.801581 12.061529
 641.600000 -2.787303 -1.091728 11.048755
 641.800000 -2.479639 -1.305022 10.511979
 642.000000 -2.794233 -1.229934 9.851956
 642.200000 -2.675134 -1.182666 11.683745
 642.400000 -2.367007 -1.056624 12.977002
 642.600000 -2.923404 -0.353546 10.375215
 642.800000 -2.381223 -0.651805 15.725734
 643.000000 -1.706198 -1.226496 8.314347
 643.200000 -1.040211 -1.151537 8.365114
 643.400000 -1.036050 -0.040964 26.052870
 643.600000 -1.310509 1.187631 34.813989
 643.800000 -0.939688 1.643397 25.861757
 644.000000 -0.283128 1.907362 7.693635
 644.200000 -1.008145 1.636960 27.975846
 644.400000 -1.571213 1.467009 34.674074
 644.600000 -0.986491 0.773826 26.871583
 644.800000 -1.443160 0.307772 32.563519
 645.000000 -0.872045 -0.210260 21.794076
 645.200000 -1.216951 -0.246553 26.935843
 645.400000 -1.076371 -0.240395 25.614177
 645.600000 -0.284523 -0.556131 9.657105
 645.800000 -0.716382 -0.553403 16.089855
 646.000000 -1.401858 -0.615393 20.685296
 646.200000 -1.552631 -0.254938 26.799410
 646.400000 -1.128582 0.088857 28.707624
 646.600000 -1.564206 0.675150 34.480937
 646.800000 -1.255131 1.003761 33.832468
 647.000000 -1.482891 1.638958 33.857866
 647.200000 -1.136249 2.105152 30.010359
 647.400000 -1.163710 2.527647 29.503364
 647.600000 -0.920180 2.884060 18.720769
 647.800000 -1.890802 2.735583 34.673896
 648.000000 -3.008686 2.570292 28.189171
 648.200000 -2.367592 3.113230 34.427544
 648.400000 -1.800914 -3.023520 24.527864
 648.600000 -1.005647 2.685890 24.235429
 648.800000 -1.674528 1.864873 32.640600
 649.000000 -1.045054 0.687694 28.431304
 649.200000 -1.187114 0.003588 29.140089
 649.400000 -1.071293 -0.477204 22.745796
 649.600000 -0.739536 -0.892239 11.489215
 649.800000 -0.870284 -0.306562 21.731738
 650.000000 -1.029245 0.380430 27.798959
 650.200000 -1.189517 1.288781 32.977692
 650.400000 -0.865412 1.565010 24.171086
 650.600000 -0.821795 1.814047 22.975547
 650.800000 -1.594749 2.446692 34.473285
 651.000000 -1.653541 2.796855 32.293312
 651.200000 -1.987410 -3.096451 29.083374
 651.400000 -1.620296 -2.781065 15.164960
 651.600000 -1.556842 -2.651297 10.908541
 651.800000 -1.530038 3.133267 24.138009
 652.000000 -1.208373 2.606861 29.711913
 652.200000 -0.813586 2.216423 22.733978
 652.400000 -1.066705 1.848165 29.115086
 652.600000 -1.335204 1.130780 35.375702
 652.800000 -1.219030 0.109128 30.390510
 653.000000 -0.867178 -0.502756 19.597205
 653.200000 -0.861305 -0.736734 16.192279
 653.400000 -1.239238 -0.429825 25.069334
 653.600000 -1.496402 0.168854 32.013501
 653.800000 -1.173684 0.514050 31.621410
 654.000000 -1.538690 1.340830 35.704477
 654.200000 -1.260440 1.958124 31.872164
 654.400000 -0.937058 2.333133 25.844801
 654.600000 -1.226975 2.503927 31.216358
 654.800000 -1.209187 2.776434 27.527169
 655.000000 -1.070557 2.911642 21.917929
 655.200000 -1.105291 2.629956 28.057302
 655.400000 -1.321564 2.441798 32.947524
 655.600000 -1.071992 2.253997 29.106170
 655.800000 -0.916130 1.890911 25.613738
 656.000000 -0.652540 1.298007 16.956953
 656.200000 -1.303432 1.170738 35.438853
 656.400000 -0.811480 0.401554 22.147125
 656.600000 -1.672706 -0.011011 29.203029
 656.800000 -1.783774 -0.373586 22.959940
 657.000000 -1.286800 -1.242350 7.695351
 657.200000 -1.407929 -0.841458 17.011560
 657.400000 -1.583552 0.284887 32.475374
 657.600000 -1.310677 1.225119 35.509199
 657.800000 -1.133498 2.055691 30.164028
 658.000000 -0.909946 2.902954 18.851166
 658.200000 -1.390195 2.946899 27.656158
 658.400000 -1.750328 -3.072336 25.467823
 658.600000 -1.967576 -2.909840 24.367365
 658.800000 -1.573248 -2.846607 16.456218
 659.000000 -1.443428 -2.914875 16.598314
 659.200000 -1.588665 2.860311 31.863808
 659.400000 -1.527948 2.659277 34.014778
 659.600000 -1.009422 2.403592 27.729688
 659.800000 -0.753866 2.032043 21.226000
 660.000000 -1.006578 1.923508 27.871332
 660.200000 -1.250118 1.274254 34.667793
 660.400000 -1.379175 0.541328 34.226078
 660.600000 -1.180704 0.065923 29.758667
 660.800000 -0.679660 -0.751277 13.613297
 661.000000 -1.744798 -0.933743 14.369479
 661.200000 -2.963163 -0.882007 11.267091
 661.400000 -2.900948 -0.898842 11.966595
 661.600000 -2.663209 -0.746621 14.427592
 661.800000 -2.502524 0.317404 19.786114
 662.000000 -2.309372 1.498113 26.465789
 662.200000 -2.409338 2.246295 35.440332
 662.400000 -2.976293 -2.859186 23.900714
 662.600000 -2.190116 -2.240340 11.423517
 662.800000 -1.474823 -2.157167 3.169432
 663.000000 -1.897958 -2.085322 6.716094
 663.200000 -3.103372 -2.351811 10.627639
 663.400000 -2.537679 -2.439039 18.120385
